#id zspec zflag zphotz ra dec mag_sel
827523 0.7068 3.5 0.711 149.571777 2.266043 21.19
827526 1.0515 9.5 1.038 149.57074 2.154536 22.28
827538 0.9723 1.5 0.915 149.569122 2.150683 22.17
827601 0.5888 3.5 0.615 149.552017 2.240571 21.63
827565 0.9029 3.5 0.872 149.562332 2.244328 21.22
827586 9.9999 0 0.686 149.555725 2.206499 22.36
827729 0 3.4 0.206 149.518143 2.236183 20.6
827633 0 4.4 0.548 149.542587 2.268503 19.05
827675 0.7089 2.5 0.677 149.531387 2.289061 21.95
827743 0.1252 3.5 0.203 149.514069 2.252802 22.03
827762 0.2823 3.5 0.297 149.509445 2.231887 18.27
827779 0.5975 2.5 0.564 149.503693 2.267297 20.93
827797 0.8781 9.5 0.91 149.498795 2.23834 21.89
826574 1.0291 9.5 1.038 149.759445 2.285106 21.75
826583 0.3547 2.5 0.336 149.757889 2.176519 19.52
826586 0.312 4.5 0.377 149.757172 2.210237 22.04
826593 0 4.4 0.426 149.75412 2.141813 17.46
826595 0.3122 3.5 0.323 149.75412 2.193047 20.04
826579 0.3727 4.5 0.384 149.75824 2.143133 20.46
826585 0.8063 1.5 0.767 149.757568 2.18169 22.41
826611 0.3581 3.5 0.422 149.750168 2.246843 20.52
826630 0.857 2.5 0.872 149.745758 2.275599 21.88
826639 9.9999 0 0.924 149.743347 2.282772 22.14
826642 0.2598 9.5 0.249 149.742981 2.211071 22.25
826627 9.9999 0 0.405 149.74614 2.256035 22.2
826635 0.1333 4.5 0.173 149.743912 2.249801 17.01
826641 0.8909 3.5 0.891 149.743164 2.213755 21.54
826656 0.6509 1.1 0.249 149.740799 2.276814 22.1
826668 0.5514 3.5 0.533 149.738693 2.281185 22.32
826674 0.2601 3.5 0.265 149.737427 2.273013 20.2
826661 0.7055 3.5 0.673 149.739578 2.264285 22.48
826687 0.6979 4.5 0.741 149.735214 2.135192 21.08
826690 1.1536 9.1 0.491 149.734482 2.141155 22.15
826718 9.9999 0 0.953 149.730453 2.276273 22.41
826733 0.8693 9.5 0.835 149.728958 2.24657 22.29
826751 0.3108 4.5 0.333 149.724655 2.282642 21.03
826796 0.1298 4.5 0.179 149.715103 2.255012 20.1
826753 9.9999 0 1.148 149.724472 2.26763 21.64
826771 0.6758 3.5 0.686 149.720215 2.150775 22.43
826780 0.3555 3.5 0.346 149.718704 2.155325 20.37
826799 0.126 3.5 0.136 149.714615 2.269346 22.22
826741 9.9999 0 0.401 149.727142 2.227587 22.23
826756 0.3115 4.5 0.35 149.723984 2.220981 20.33
826766 0.1884 4.5 0.179 149.721115 2.26046 20.07
826772 0.5329 3.5 0.541 149.72023 2.266809 22.1
826775 0.5286 4.5 0.491 149.719498 2.276712 20.42
826805 9.9999 0 0.983 149.713745 2.227685 22.24
826807 0.5283 1.5 0.529 149.71283 2.263521 20.8
826822 0.3232 4.5 0.329 149.709961 2.154467 21.52
826847 0.7313 3.1 0.998 149.706314 2.277941 20.79
826861 0.8879 2.5 0.817 149.70311 2.127934 21.82
826779 0.8423 9.5 0.794 149.718796 2.271583 22.05
826781 0.3797 3.5 0.373 149.718597 2.201557 19.63
826792 0 4.4 0.715 149.71553 2.263688 20.18
826806 0.9248 1.1 0.089 149.713455 2.249627 22.05
826810 0.6741 1.5 0.66 149.711899 2.155118 22.04
826883 0.9006 1.5 0.877 149.699722 2.15749 21.76
826886 0.7466 2.1 1.043 149.699341 2.266803 21.93
826888 0.2199 3.5 0.218 149.699051 2.24733 21.74
826903 0.5164 3.5 0.529 149.695969 2.157379 20.62
826814 0 2.4 0.473 149.711288 2.145152 20.34
826824 0.6309 4.5 0.636 149.709396 2.16775 21.88
826830 0.5672 1.5 0.564 149.708527 2.202924 22.4
826991 0.2207 4.5 0.203 149.679779 2.12716 20.85
827021 0.7915 3.5 0.776 149.6716 2.288503 21.69
826884 0.2205 3.5 0.303 149.699738 2.253823 19.59
826932 0.7098 2.5 0.728 149.690201 2.271168 21.24
826937 0.8874 3.5 0.867 149.689575 2.133895 21.94
827081 9.9999 0 0.182 149.660797 2.150087 22.31
829171 0.729 3.5 0.785 150.600708 2.351823 21.38
829175 9.9999 0 0.346 150.600388 2.42959 20.73
829193 1.0821 2.5 1.038 150.595917 2.365296 22.28
829234 0.8275 3.5 0.849 150.589935 2.450304 22.15
829215 0.5652 3.5 0.521 150.592407 2.42819 22.25
829222 0.5825 4.5 0.568 150.591629 2.36793 21.99
829225 0.5647 3.5 0.595 150.591293 2.423456 20.64
829239 0.7296 4.5 0.754 150.589096 2.318688 21.29
829249 0.7633 4.5 0.808 150.58638 2.411578 21.82
829278 0.6249 3.5 0.615 150.582031 2.353677 22.14
829255 0.7546 1.1 0.326 150.585724 2.450357 20.71
829276 0.5289 1.5 0.503 150.582306 2.4185 20.34
829345 0.4795 1.1 0.346 150.568665 2.293912 22.45
829367 0 4.4 -1 150.563263 2.316296 15.48
829368 9.9999 0 -1 150.562881 2.316346 14.03
829491 0.8391 3.5 0.905 150.537888 2.310491 21.29
829500 0.9883 1.5 0.963 150.536072 2.434688 22.42
829520 1.2818 9.5 1.202 150.533218 2.45889 22.44
827840 9.9999 0 0.978 149.487961 2.215889 22.43
827849 9.9999 0 0.808 149.486404 2.227012 22.39
827882 0.1259 3.5 0.13 149.477127 2.231397 18.7
827889 0 4.4 0.603 149.475998 2.130349 18.77
827921 1.0311 1.1 0.583 149.468872 2.281952 21.45
827930 1.0012 1.5 0.993 149.465729 2.140356 22.08
827855 9.9999 0 0.858 149.484283 2.262088 21.81
827875 0.0929 9.3 0.144 149.480057 2.210193 20.25
827890 1.0118 2.5 0.963 149.47583 2.21435 22.42
827950 1.0015 9.5 1.013 149.460709 2.150529 22.42
827953 0.6081 3.5 0.595 149.459595 2.276343 22.38
827927 0.9456 9.5 0.993 149.466507 2.286893 22.43
828346 0.8354 3.5 0.812 150.764099 2.335583 22.43
827933 0 3.4 0.632 149.465454 2.134518 20.69
827939 1.113 1.5 1.126 149.463394 2.27448 22.08
828338 0.8215 4.5 0.785 150.765045 2.417424 21.61
828355 0 4.4 0.005 150.762466 2.315655 16.58
828383 0.7628 4.5 0.776 150.758118 2.310766 21.79
828313 0.7461 3.5 0.648 150.769516 2.439991 21.36
828422 0.12 3.5 0.125 150.751938 2.423293 21.92
828319 0 2.4 0.07 150.768204 2.446388 21.34
828329 9.9999 20 0.162 150.766754 2.414833 22.35
828411 9.9999 20 0.159 150.75351 2.361162 18.4
828661 0.9671 2.5 0.988 150.699081 2.353881 21.99
828825 0.2118 4.5 0.215 150.665848 2.433508 21.97
828435 1.0752 1.5 1.043 150.748962 2.419138 22.11
828357 0 3.4 0.179 150.762238 2.298995 20.9
828380 0.5917 21.1 0.323 150.758652 2.443557 20.66
828624 0.729 22.5 0.69 150.707886 2.294167 21.8
828838 0.7782 2.5 0.817 150.664093 2.441098 22.39
828669 0.6244 3.5 0.599 150.695862 2.410319 21.29
828705 0.212 4.5 0.206 150.688919 2.363523 20.9
831210 0.4959 3.5 0.56 150.205765 2.451731 20.83
828464 0.9593 3.5 0.915 150.7435 2.365869 22.05
828590 0.6077 4.5 0.514 150.714233 2.31383 20.12
828779 0.3599 4.5 0.391 150.674316 2.423771 21.5
828771 0.9595 2.5 0.953 150.676407 2.324531 22.27
828782 1.0608 3.5 1.048 150.673813 2.412726 22.18
828794 0.2152 3.5 0.188 150.671249 2.305708 22.12
830103 0.3124 4.5 0.306 150.418335 2.351163 19.9
828849 9.9999 20 0.153 150.662369 2.430478 17.12
828861 0.6656 1.1 0.905 150.661087 2.348663 21.84
828867 0 2.4 0.041 150.659698 2.429089 22.48
828830 0.3458 3.1 0.455 150.665161 2.29734 21.03
831246 0.518 3.5 0.499 150.196686 2.327274 22.49
828868 0.4355 3.5 0.436 150.65918 2.417384 19.51
828877 0.746 3.5 0.728 150.657959 2.368087 22.12
828921 0.3976 22.5 0.333 150.648865 2.314281 20.24
828927 0.6572 3.5 0.603 150.647629 2.365976 22.3
828885 0 4.4 -1 150.656403 2.322562 15.56
828904 1.0995 1.5 0.958 150.651199 2.302865 22.14
828910 0.5033 3.5 0.491 150.650421 2.345985 22.39
829750 0.734 1.5 0.648 150.4832 2.455448 22.27
830098 0.4304 4.5 0.405 150.419098 2.336593 21.57
829749 0.6716 3.5 0.665 150.483231 2.366263 21.63
829770 1.0864 9.5 1.074 150.479645 2.347303 22.31
830141 0.3854 2.5 0.398 150.412476 2.398166 21.46
830148 0.3411 3.1 0.182 150.411575 2.296663 22.33
830150 9.9999 0 1.169 150.411484 2.332653 22.38
830165 9.9999 0 0.133 150.408508 2.402533 21.34
830132 0.4007 4.4 -1 150.413254 2.423044 21.54
831358 0.8421 2.5 0.84 150.172913 2.399226 22.06
830170 0.3731 3.5 0.333 150.407822 2.332127 20.63
830171 0.3851 3.5 0.387 150.4077 2.405489 19.69
830185 0.6189 4.5 0.587 150.406006 2.386237 22.3
830226 0.7125 3.5 0.72 150.398483 2.387181 22.23
830229 0.1265 3.5 0.075 150.397552 2.379635 21.64
830224 1.0215 3.5 0.968 150.398758 2.319227 21.82
830949 0.5978 2.5 0.599 150.257355 2.343787 22.24
830258 9.9999 0 0.366 150.391678 2.316499 19.07
830317 0.3744 4.5 0.391 150.384415 2.391271 19.79
830318 9.9999 0 0.391 150.383911 2.421575 21.66
830321 0.8512 4.5 0.799 150.383362 2.371992 22.32
830537 0.3108 4.5 0.31 150.341736 2.308488 21.63
830328 0.1224 2.5 0.13 150.381897 2.333641 18.94
830291 0.4794 3.5 0.491 150.387695 2.405749 20.76
830326 0.6689 1.5 0.568 150.382263 2.32599 21.62
830334 0.3475 3.5 0.363 150.380676 2.44431 18.62
830337 0.3485 4.5 0.384 150.38028 2.448506 20.35
830349 0.6693 3.5 0.66 150.378647 2.326732 21.58
830355 0.3493 4.5 0.35 150.377731 2.412239 18.34
830357 0.1232 4.5 0.122 150.377716 2.440068 17.22
830343 0.374 3.5 0.346 150.379578 2.412883 18.76
830376 0.2154 3.5 0.224 150.375504 2.370826 18.97
830386 9.9999 0 0.38 150.374039 2.386684 21.5
830397 0 3.4 0.763 150.372055 2.423633 21.55
830367 0.6975 3.5 0.702 150.377121 2.31746 19.95
830375 0.3734 4.5 0.366 150.375824 2.389412 21.43
830378 0.7496 4.5 0.75 150.37529 2.392375 20.88
830380 0.1681 3.5 0.159 150.374832 2.37623 21.16
830408 0.2476 3.5 0.281 150.370255 2.425911 21.19
830416 9.9999 0 0.572 150.3685 2.366737 22.24
830421 0.0751 9.3 0.054 150.366745 2.417265 22.19
830434 0.9284 1.5 0.939 150.363556 2.343752 21.61
830442 0.7933 2.5 0.808 150.361832 2.355523 22.25
830450 0.9877 3.5 0.91 150.360474 2.39479 20.43
830461 0.2217 4.5 0.209 150.358047 2.383556 17.97
830462 0.7499 4.5 0.759 150.357758 2.417474 21.95
830476 0.7061 3.5 0.673 150.355011 2.358724 20.83
829579 0.6206 3.5 0.665 150.517868 2.304855 22.13
829583 0 24.4 0.628 150.517349 2.453005 20.36
829589 0.3619 3.5 0.366 150.516098 2.335507 21.68
829779 9.9999 0 0.886 150.477463 2.299198 22.06
829781 0 23.4 0.142 150.477325 2.442974 21.58
829559 0.5637 4.5 0.615 150.522858 2.324391 21.54
829562 0.2149 2.5 0.221 150.522461 2.372329 22.21
829580 0.8397 2.5 0.826 150.517548 2.339541 22.06
829582 0.5822 1.5 0.469 150.517441 2.451767 22.45
829771 0.7787 3.5 0.803 150.479599 2.419368 21.3
829780 0.2167 2.5 0.212 150.477341 2.44048 22.32
829792 0.1281 24.5 0.159 150.475266 2.32672 21.95
829593 0.8811 2.5 0.863 150.51506 2.408225 21.49
829595 0.4759 4.5 0.462 150.514679 2.308266 21.38
829597 0.4733 4.5 0.458 150.513916 2.329404 21.27
829600 0.364 3.5 0.343 150.51358 2.309368 21.1
829817 0.8799 3.5 0.915 150.467911 2.319755 21.27
829605 0.4279 3.5 0.455 150.512009 2.321639 19.97
829616 0.8966 2.1 0.541 150.510605 2.434922 22.06
829618 9.9999 0 0.38 150.510162 2.355657 21.63
829627 0.8389 4.5 0.835 150.508774 2.332355 22.14
829634 0.5813 3.5 0.632 150.507767 2.405533 20.98
829636 0.3265 3.5 0.329 150.506439 2.396435 22.38
829859 0.6968 2.5 0.698 150.460403 2.367693 22.26
829642 0.5535 4.1 0.698 150.504364 2.354333 21
829643 0.8829 9.3 0.9 150.504196 2.385949 22.46
829653 0.2111 2.5 0.2 150.502869 2.299346 21.06
829913 0.3725 2.5 0.405 150.451462 2.315248 20.91
829667 2.0251 13.4 0.963 150.49913 2.444901 19.29
829677 0.6955 3.5 0.681 150.496368 2.352439 21.77
829940 0.1269 4.5 0.125 150.446198 2.382552 19.92
829679 0.4291 1.5 0.408 150.496002 2.428623 21.02
829681 0.5346 3.5 0.529 150.495697 2.320071 19.98
829688 0.6677 4.5 0.648 150.494934 2.343184 21.19
829948 0.3746 3.5 0.313 150.445602 2.400431 22.07
829956 0.9353 1.1 0.619 150.44368 2.348364 22.45
829959 0.3071 1.5 0.274 150.44313 2.293009 20.07
829702 0.2188 3.5 0.182 150.491486 2.395516 22.11
829707 0.3117 4.5 0.303 150.490295 2.320775 22.27
829721 0 23.4 0.433 150.488678 2.393273 17.95
829988 0.5392 1.1 0.122 150.437607 2.43857 21.87
829989 0.3005 3.5 0.303 150.4375 2.339561 20.24
829997 0.891 9.3 0.905 150.435669 2.361898 21.91
829731 0.6689 1.5 0.677 150.486404 2.317463 21.21
829738 9.9999 0 0.821 150.485184 2.372152 22.37
829742 0.8904 2.5 0.826 150.484573 2.416481 21.05
830011 0.6724 2.1 0.2 150.433777 2.299516 20.86
830776 0.5922 3.5 0.619 150.290985 2.294602 21.67
830777 0.6942 3.5 0.694 150.290878 2.405955 21.65
830781 0.6138 1.5 0.583 150.290604 2.400543 22.1
830788 0.6142 3.5 0.628 150.289764 2.399983 21.1
830802 0.3402 4.5 0.329 150.285843 2.358202 21.06
830998 0.2147 4.5 0.221 150.249176 2.325713 19.23
830999 0.123 3.1 0.02 150.248947 2.324749 20.27
831016 0.4299 3.5 0.447 150.245972 2.334038 20.06
831021 0.397 4.5 0.387 150.245422 2.44832 21.76
831031 0.401 2.1 0.142 150.244446 2.322669 18.81
831049 0.1467 1.1 0.353 150.238571 2.445978 21.62
831026 0.5172 3.5 0.408 150.24501 2.423483 21.75
831056 0.561 4.5 0.556 150.237366 2.365796 20.4
831058 0.3738 3.5 0.37 150.237289 2.37644 21.19
831068 0.3441 4.5 0.343 150.23526 2.442172 21.1
831069 0 3.4 0.147 150.234711 2.419408 22.04
831074 0.7207 3.5 0.711 150.232697 2.354455 22.07
831054 9.9999 20 0.426 150.237701 2.409097 20.95
831131 9.9999 20 0.102 150.219788 2.318462 20.42
831080 0.7277 2.5 0.66 150.231537 2.346779 21.95
831082 0.518 3.5 0.477 150.230835 2.347422 22.49
831085 0.0449 3.5 0.116 150.230103 2.395511 15.31
831086 0.5028 3.5 0.477 150.229706 2.307222 20.81
831096 0.3625 24.5 0.356 150.228043 2.331191 21.89
831104 0.3742 3.5 0.36 150.226639 2.443767 20.78
831076 0.6855 2.5 0.711 150.232086 2.382915 22.2
831117 0.3617 3.5 0.391 150.223007 2.295593 19.68
831118 0.7258 3.5 0.702 150.222824 2.404185 21.34
831152 0.393 4.5 0.419 150.216629 2.428332 20.69
831119 0.3705 1.5 0.458 150.22261 2.45709 21.72
831121 0.5986 4.5 0.591 150.222076 2.354311 22.14
831123 0.19 3.4 -1 150.221786 2.456084 22.44
831107 0.6055 4.5 0.583 150.225327 2.325959 22.31
831127 0.9084 1.5 0.881 150.220749 2.389263 22.24
831132 0.7999 3.5 0.75 150.219727 2.441005 22.28
831133 1.3424 3.5 1.338 150.219406 2.386698 22.49
831135 0.9062 1.5 0.895 150.21933 2.42473 21.85
831126 0.724 2.5 0.686 150.220825 2.40121 21.18
831140 0.6951 3.5 0.737 150.218369 2.3198 21.86
831142 0.1011 9.5 0.116 150.21814 2.387632 21.68
830492 0.7399 2.5 0.702 150.351074 2.349837 22.17
831145 0.1653 3.5 0.221 150.217758 2.356344 22.49
831150 0.7501 3.5 0.835 150.216949 2.335859 22.34
831154 0.3797 2.5 0.366 150.21608 2.390651 21.92
831136 0.1223 4.5 0.097 150.219147 2.407486 16.9
831156 0.8366 3.5 0.803 150.215561 2.385312 22.45
831173 0.349 3.5 0.366 150.211792 2.333493 20.38
830925 0.4702 1.5 0.412 150.261917 2.348298 22.17
831175 0.6046 23.5 0.66 150.211563 2.331452 22.08
831178 0.2651 4.5 0.274 150.210907 2.449276 22.49
831185 0.6058 3.5 0.603 150.210114 2.330286 20.96
831189 0.9399 9.5 0.934 150.209595 2.322115 21.63
831195 0.7482 4.5 0.799 150.209229 2.312847 22.29
831155 0.903 2.5 0.863 150.215637 2.395644 21.99
831205 0.7288 2.5 0.741 150.206955 2.360139 21.63
831215 0.4975 4.5 0.477 150.203568 2.456593 21.77
831220 0.3488 2.5 0.353 150.20285 2.314895 21.98
831221 1.0975 9.1 0.741 150.202652 2.294002 22.5
831197 3.7148 13.4 0.398 150.209015 2.438469 21.18
831237 0.906 2.5 0.886 150.199005 2.402224 21.84
831245 1.0006 1.5 0.968 150.197067 2.422345 22.3
831248 0.685 22.5 0.665 150.196487 2.370559 21.21
831256 0.8934 9.5 0.849 150.194794 2.311815 22.33
831223 0.7972 9.5 0.746 150.202377 2.377197 22.48
830761 0.2799 4.5 0.281 150.29277 2.42669 19.48
830566 0.3225 2.5 0.343 150.334259 2.412152 21.11
831261 0.749 2.5 0.715 150.193405 2.370812 21.34
831271 0.6631 3.5 0.656 150.191269 2.344468 22.44
831277 0.4162 4.5 0.426 150.19043 2.446375 21.36
831280 0.5063 4.5 0.506 150.189789 2.457571 20.66
831259 0.4717 3.5 0.48 150.193848 2.320321 22.04
831296 0.8525 9.3 0.872 150.187332 2.414294 21.98
831306 0.3433 2.5 0.384 150.185303 2.307936 21.73
831852 0.5021 3.5 0.491 150.081314 2.311616 22.5
831308 0.1676 3.5 0.194 150.185242 2.401509 21.4
831309 0.7391 3.5 0.724 150.18454 2.429318 22.16
831319 0.6815 2.5 0.732 150.182159 2.394867 20.7
831904 0.7972 3.1 1.079 150.0737 2.346804 22
831320 0.6057 4.5 0.583 150.181976 2.411056 21.37
831341 0.2197 3.5 0.188 150.1763 2.327664 19.09
831349 0.3115 4.5 0.306 150.175476 2.426219 19.31
831330 1.3428 3.5 1.269 150.179092 2.364152 22.31
831352 0.8998 2.5 0.877 150.174713 2.360749 21.45
831355 0.7302 4.5 0.702 150.174179 2.426867 22.49
831378 0.9278 9.5 0.895 150.169098 2.374568 22.2
830982 0.4517 2.5 0.44 150.25235 2.363691 21.22
830500 9.9999 0 0.595 150.349503 2.303251 21.96
830514 0.1273 3.5 0.133 150.34668 2.404116 17.53
830522 0.2579 3.5 0.274 150.34549 2.423425 20.62
830544 0.3489 2.5 0.326 150.338867 2.433143 20.07
830550 0.5573 1.1 0.336 150.337692 2.320842 20.96
830830 9.9999 0 0.094 150.279053 2.313151 22.09
830851 0 4.4 0.197 150.276108 2.322456 21.47
830855 0.1206 1.1 0.458 150.275543 2.345188 21.84
830857 0 2.4 0.681 150.275177 2.340807 21.87
830510 1.8477 12.4 0.881 150.347702 2.390998 22.17
830519 0.2671 1.5 0.252 150.345749 2.359633 20.78
830549 0.5242 4.5 0.488 150.337738 2.376418 22.46
830822 0.1242 2.5 0.075 150.279999 2.435412 22.34
830856 0.3743 4.5 0.401 150.275253 2.447477 21.68
830558 0.7253 3.5 0.636 150.336014 2.353103 22.17
830559 0.1208 4.5 0.142 150.335983 2.433779 19.64
830561 0.1234 4.5 0.116 150.335526 2.304938 16.68
830564 0.2921 24.5 0.32 150.334488 2.455968 21.43
830565 0.2481 3.5 0.252 150.33432 2.394289 19.55
830567 0.6775 23.5 0.677 150.334091 2.396769 20.79
830860 0.3758 2.5 0.458 150.274612 2.379239 21.41
830862 0.765 9.5 0.737 150.274063 2.318689 22.16
830864 0.1235 4.5 0.041 150.272827 2.357365 18.85
830866 9.9999 0 0.455 150.272079 2.352672 21.81
830867 0.4791 1.5 0.491 150.271805 2.311702 21.87
830871 1.0891 9.3 0.988 150.271347 2.368062 22.42
830568 0 4.4 0.611 150.333847 2.328606 19.23
830569 0.702 2.5 0.677 150.333817 2.378221 21.67
830571 0.1224 4.5 0.108 150.333633 2.338877 20.62
830573 0.3747 4.5 0.366 150.333267 2.314025 20.97
830595 0.682 3.5 0.644 150.328018 2.444591 22.11
830887 0.2937 4.1 0.139 150.269348 2.417165 18.63
830889 0.3934 4.1 0.142 150.26915 2.413258 22.16
830890 0.348 4.5 0.363 150.269104 2.440892 20.46
830899 0.4981 4.5 0.499 150.267303 2.344834 22.01
830900 0 4.4 0.732 150.266998 2.444199 21.13
830901 0.3823 4.5 0.408 150.266983 2.375587 22.23
830902 0.697 3.5 0.759 150.266922 2.43941 20.56
830906 9.9999 0 0.153 150.265976 2.412553 21.71
830600 0.729 3.5 0.724 150.326782 2.330709 21.29
830605 0.7725 4.5 0.799 150.326202 2.342939 22.36
830607 0.3736 3.5 0.333 150.326035 2.330226 19.96
830612 0.6583 4.1 0.943 150.324783 2.30581 20.86
830907 0.8554 4.5 0.853 150.2659 2.336092 22.31
830910 0.7255 2.5 0.732 150.265549 2.337296 21.64
830911 0.3757 4.5 0.353 150.265564 2.383017 21.73
830913 0.2833 4.5 0.274 150.26535 2.360609 21.05
830919 0.7291 2.5 0.72 150.264694 2.39436 21.85
830921 0.1233 2.5 0.108 150.263977 2.434715 17.62
830923 0.1941 4.5 0.194 150.263672 2.456289 19.99
830621 0.6074 4.5 0.611 150.322922 2.366567 21.7
830623 0.5336 3.5 0.506 150.322647 2.295072 22.19
830636 0.5332 1.1 0.105 150.32019 2.357176 22.36
830639 0.5608 3.5 0.544 150.31955 2.389361 20.76
830927 0.882 9.5 0.858 150.261749 2.298134 22.35
830930 0.3253 2.1 0.191 150.261536 2.417866 22.32
830931 0.4167 4.5 0.429 150.261353 2.295298 21.57
830952 0.674 2.5 0.698 150.256256 2.332917 22.32
830955 0 2.4 0.036 150.255585 2.419217 21.37
830645 0.1664 4.5 0.173 150.319 2.32227 20.72
830764 0.7404 1.5 0.754 150.292267 2.379133 22.39
833658 0.3352 4.5 0.336 149.741333 2.302562 22.17
830665 0.1245 4.5 0.127 150.315247 2.406396 19.57
830671 0.6665 1.5 0.64 150.313721 2.401516 21.8
830675 0.6681 3.5 0.694 150.313293 2.299113 20.15
830679 0 2.4 0.398 150.31102 2.371695 21.64
830958 0.9835 4.5 0.953 150.255264 2.307406 22.41
830961 0.8407 1.1 1.013 150.254913 2.369956 22.37
830962 0.0447 2.5 0.091 150.254913 2.390069 21.52
830963 0.7256 4.5 0.69 150.254837 2.351397 20.71
830964 0.3428 2.1 0.197 150.254822 2.44896 21.95
830967 1.3593 18.4 2.629 150.254257 2.330582 21.72
830974 0.6953 3.5 0.79 150.253754 2.459472 20.28
830976 0.7347 4.5 0.79 150.253418 2.429507 21.99
830690 0.3732 1.5 0.394 150.30864 2.304759 22.32
830704 0.1694 2.5 0.179 150.306396 2.338004 20.59
830724 0.7975 2.5 0.863 150.300766 2.400765 22.07
830726 0.3721 3.5 0.419 150.299484 2.426768 21.16
832153 0.4373 3.5 0.422 150.030823 2.312964 21.23
830748 0.216 2.5 0.203 150.295517 2.400352 21.88
830977 0.3972 3.5 0.398 150.253387 2.441394 21.89
830978 0.5975 2.5 0.624 150.252731 2.342159 22.41
830979 0.3842 1.5 0.44 150.252701 2.312736 22.38
830980 0.4678 3.5 0.451 150.252686 2.377922 21.5
830985 0.3859 3.5 0.415 150.251556 2.301582 20.4
830987 0.9055 4.5 0.858 150.251007 2.421648 21.78
830990 0.5408 2.5 0.583 150.250427 2.40945 22.42
830756 0.7976 3.5 0.799 150.293625 2.402224 21.41
830760 0.7493 3.5 0.728 150.292862 2.353111 21.92
830773 0.3746 4.5 0.38 150.291367 2.410768 19.81
830774 0.7262 3.5 0.732 150.291092 2.322387 22.49
831937 0.442 4.5 0.422 150.067719 2.416139 21.61
831828 9.9999 20 0.227 150.085831 2.408523 19.64
831838 0.3194 3.5 0.32 150.084869 2.327864 21.16
831846 0.7577 4.5 0.715 150.082199 2.413854 22.1
831851 0.0027 1.1 0.323 150.08139 2.327577 21.56
831863 9.9999 0 0.737 150.079559 2.406815 21.48
831875 0.354 3.5 0.356 150.07843 2.389575 20.13
847272 0.5679 4.5 0.552 149.853058 2.747514 21.49
831845 0.3607 3.5 0.346 150.083008 2.304815 20.71
831855 0.4762 3.5 0.462 150.081055 2.340099 20.54
831882 0.1222 4.5 0.125 150.077194 2.309816 19.41
831903 0.2225 3.5 0.249 150.073914 2.325646 18.43
831908 9.9999 0 0.023 150.073044 2.429646 22.15
831891 1.096 9.5 1.074 150.075287 2.386594 21.77
831897 0.3493 3.5 0.326 150.074448 2.376098 20.05
831906 0.9684 1.1 0.316 150.073273 2.413316 21.81
831911 0.3482 4.5 0.339 150.072388 2.36792 19.23
831916 0.347 3.5 0.336 150.071701 2.377643 20.58
831930 0.4954 21.1 0.097 150.068176 2.330479 21.22
831932 9.9999 0 0.258 150.067993 2.412557 20.1
831936 0.3505 24.5 0.336 150.067749 2.414131 20.47
831940 0.1205 4.5 0.144 150.067184 2.321737 21.94
831949 0.3454 2.5 0.38 150.065109 2.38554 20.79
831923 0.731 3.5 0.741 150.069946 2.295814 21.66
846580 0.2713 2.5 0.281 149.997299 2.646864 21.45
831942 9.9999 0 0.37 150.066864 2.431521 22.39
831996 0.6922 3.5 0.64 150.057236 2.366942 21
832025 0.4769 2.5 0.506 150.052826 2.343964 21.89
831966 0.7295 4.1 0.056 150.062149 2.455 20.7
831998 0.7309 4.5 0.728 150.056686 2.3014 20.59
832044 0.732 2.5 0.715 150.05069 2.298707 22.05
832046 0.7316 4.5 0.737 150.049973 2.447278 20.69
832065 0.4914 4.5 0.491 150.048019 2.294813 22.18
832036 9.9999 20 0.548 150.051407 2.392999 21.48
832045 0.9222 1.5 0.858 150.050339 2.306274 21.01
832049 0.7507 4.5 0.772 150.049774 2.306843 21.95
832124 9.9999 0 0.333 150.036453 2.439327 21.73
832126 0.3711 4.5 0.343 150.035934 2.411345 21.32
832110 0.2221 24.5 0.227 150.039398 2.382939 20.58
832113 0.8897 9.5 0.803 150.038956 2.312662 22.48
832117 0.2182 3.5 0.179 150.037247 2.375513 22.39
832120 0.7481 3.5 0.636 150.036728 2.388239 21.36
832132 1.0934 3.5 1.043 150.034836 2.379067 22.33
832137 0.7272 2.5 0.724 150.033554 2.357782 21.26
832140 0.3421 1.5 0.38 150.033371 2.380714 22.36
832149 0.2605 1.5 0.333 150.031265 2.434668 21.9
832130 0.371 2.5 0.353 150.035233 2.415122 20.58
832151 0.2205 3.5 0.209 150.031036 2.437803 22.28
832184 0.948 9.5 0.988 150.02681 2.4031 22.05
832200 0 1.4 0.591 150.023468 2.323709 21.4
832154 9.9999 0 0.215 150.03067 2.382598 20.79
832179 0.2221 4.5 0.284 150.027725 2.373958 17.37
832181 0.3415 3.5 0.336 150.027573 2.416798 22.38
832188 0 1.4 0.953 150.026077 2.31884 21.69
832194 0.9302 3.5 1.003 150.024872 2.351828 21.77
832214 0.7585 4.5 0.737 150.020721 2.422639 20.71
832222 0.3798 3.5 0.356 150.018997 2.311348 19.5
832224 0.2196 3.5 0.224 150.018616 2.427155 18.98
832990 0.2474 4.5 0.268 149.866302 2.392533 22.12
832227 0.6578 3.5 0.624 150.018341 2.318931 22.13
832240 1.0926 3.5 1.084 150.016159 2.312756 22.45
832249 0.461 2.1 0.089 150.014359 2.455611 21.31
832251 0.2174 4.5 0.206 150.014114 2.350321 19.14
