id_zcosmos,zpec,cc,alpha,delta,mag_sel,id_photzi25,fuv_photzi25,nuv_photzi25,u_photzi25,eu_photzi25,b_photzi25,eb_photzi25,v_photzi25,ev_photzi25,g_photzi25,eg_photzi25,r_photzi25,er_photzi25,i_photzi25,ei_photzi25,z_photzi25,ez_photzi25,j_photzi25,ej_photzi25,k_photzi25,ek_photzi25,ic_photzi25,efuv_photzi25,enuv_photzi25,eic_photzi25,flag_maskb_photzi25,flag_maskv_photzi25,flag_maski_photzi25,flag_maskz_photzi25,flag_maskd_photzi25
821113,0.1255,3.5,149.488281,2.1155,16.81,866896,20.9206044397387,20.1166044397387,20.491,0.01,19.489,0.01,18.95,0.01,19.447,0.01,18.76,0.01,18.437,0.01,18.157,0.01,17.783,0.01,17.417,0.01,18.32,0.032,0.021,0.01,0,0,0,0,0
821118,0.9492,9.5,149.486252,1.966222,21.63,888329,26.8046044397387,23.2666044397387,23.065,0.025,22.765,0.025,22.663,0.021,22.949,0.024,22.625,0.02,22.042,0.015,21.747,0.016,21.604,0.017,21.119,0.021,22.001,0.682,0.053,0.059,0,0,0,0,0
821123,0.435,4.5,149.48587,1.984043,19.53,885817,-99,26.0046044397387,23.883,0.039,22.309,0.02,21.284,0.011,22.209,0.017,20.53,0.01,20.058,0.01,19.572,0.01,19.236,0.01,18.571,0.01,19.931,-99,0.77,0.01,0,0,0,0,0
821124,0.9045,1.5,149.485443,2.044021,22.31,877651,-99,25.0966044397387,24.871,0.066,24.353,0.057,23.958,0.042,24.412,0.053,23.563,0.033,22.696,0.022,22.046,0.02,21.597,0.016,20.742,0.016,22.656,-99,0.246,0.098,0,0,0,0,0
821130,0.6098,3.5,149.4841,2.014483,21.6,881638,26.2186044397387,23.9876044397387,23.962,0.04,23.392,0.035,23.089,0.026,23.49,0.031,22.528,0.019,21.98,0.015,21.709,0.016,21.489,0.015,20.736,0.016,21.96,0.431,0.108,0.053,0,0,0,0,0
821132,0.3324,3.5,149.484039,2.057442,20.17,875635,-99,-99,23.584,0.033,22.66,0.024,21.688,0.013,22.573,0.02,21.202,0.01,20.704,0.01,20.273,0.01,19.816,0.01,18.994,0.01,20.657,-99,-99,0.016,0,0,0,0,0
821134,0.8611,4.5,149.483902,2.026103,22.16,880256,27.4976044397387,23.8876044397387,23.539,0.032,23.174,0.031,23.068,0.025,23.357,0.03,22.938,0.024,22.374,0.018,22.16,0.021,22.206,0.024,21.746,0.04,22.421,1.414,0.089,0.079,0,0,0,0,0
821136,0.5351,4.5,149.483078,2.125999,20.86,865885,23.5006044397387,22.4956044397387,22.921,0.024,22.422,0.022,21.889,0.014,22.508,0.019,21.435,0.011,20.832,0.01,20.525,0.01,20.265,0.01,19.48,0.01,20.819,0.096,0.038,0.017,0,0,0,0,0
821137,0.7571,4.5,149.483063,1.994883,22.42,884474,27.2486044397387,23.4626044397387,23.5,0.032,23.214,0.031,23.238,0.028,23.411,0.03,23.061,0.025,22.658,0.021,22.414,0.025,22.947,0.043,22.112,0.052,22.633,0.945,0.059,0.096,0,0,0,0,0
821151,0.7273,3.5,149.479584,1.960727,21.54,865817,-99,-99,25.66,0.112,24.621,0.065,23.518,0.033,24.461,0.056,22.907,0.023,21.798,0.014,21.3,0.012,20.995,0.011,20.002,0.01,21.829,-99,-99,0.051,0,0,0,0,0
821160,0.6486,2.5,149.478638,2.112756,22.45,867493,26.9566044397387,24.9796044397387,24.832,0.064,24.21,0.052,23.934,0.041,24.348,0.056,23.31,0.028,22.666,0.021,22.36,0.023,22.189,0.019,21.016,0.018,22.659,1.063,0.259,0.085,0,0,0,0,0
821161,0.1256,4.5,149.478226,2.119826,17.15,866208,22.2486044397387,21.3966044397387,20.68,0.01,19.416,0.01,18.762,0.01,19.375,0.01,18.46,0.01,-99.9,-99.9,17.66,0.01,17.251,0.01,16.732,0.01,17.965,0.04,0.018,0.01,0,0,0,0,0
821163,0.3843,3.5,149.477722,2.083867,20.35,871847,25.1426044397387,23.5216044397387,23.372,0.03,22.621,0.024,21.815,0.014,22.602,0.02,21.367,0.011,20.891,0.01,20.513,0.01,20.219,0.01,19.371,0.01,20.9,0.18,0.062,0.021,0,0,0,0,0
821164,0.0,1.5,149.477554,2.121249,20.64,866207,-99,25.9286044397387,22.382,0.018,21.472,0.014,21.121,0.01,21.538,0.012,21.01,0.01,20.934,0.01,20.645,0.01,20.683,0.01,20.786,0.017,20.808,-99,0.636,0.017,0,0,0,0,0
821167,0.2505,4.5,149.477051,2.098848,18.75,869375,23.7396044397387,23.0956044397387,22.914,0.024,21.851,0.017,20.74,0.01,21.63,0.013,20.31,0.01,19.77,0.01,19.344,0.01,18.826,0.01,17.968,0.01,19.74,0.099,0.049,0.01,0,0,0,0,0
821172,0.6271,3.5,149.476273,2.051512,21.97,876592,-99,-99,23.396,0.03,23.157,0.031,23.206,0.028,23.372,0.03,22.828,0.023,22.63,0.023,22.359,0.026,22.407,0.027,22.08,0.052,22.344,-99,-99,0.076,7,7,4,7,0
821176,0.4805,3.5,149.475143,2.080271,22.36,871855,25.3926044397387,24.2986044397387,24.043,0.042,23.574,0.038,23.154,0.027,23.729,0.036,22.738,0.021,22.49,0.019,22.361,0.024,22.425,0.027,22.152,0.048,22.517,0.283,0.122,0.082,0,0,0,0,0
821178,0.1353,4.5,149.474045,2.083463,20.76,871844,23.6506044397387,23.0666044397387,23.053,0.025,22.103,0.019,21.683,0.013,22.165,0.016,21.573,0.012,21.258,0.01,21.069,0.011,21.038,0.011,20.53,0.013,21.25,0.064,0.046,0.03,0,0,0,0,0
821179,0.0788,9.5,149.473999,2.123114,22.23,866232,23.8656044397387,23.7736044397387,23.578,0.033,22.877,0.027,22.759,0.022,23.028,0.025,22.691,0.021,22.453,0.019,22.289,0.022,22.408,0.025,22.061,0.044,22.455,0.085,0.069,0.073,0,0,0,0,0
821180,1.0288,9.5,149.473892,2.103513,22.14,868848,-99,25.3966044397387,24.333,0.049,23.982,0.046,23.662,0.035,24.14,0.045,23.391,0.029,22.714,0.022,22.22,0.021,22.072,0.018,20.754,0.015,22.712,-99,0.365,0.101,0,0,0,0,0
821181,0.6903,3.5,149.473419,1.999683,22.46,883846,-99,24.8646044397387,24.456,0.053,23.981,0.046,23.832,0.038,24.089,0.043,23.318,0.028,22.731,0.022,22.516,0.026,22.555,0.032,21.611,0.033,22.777,-99,0.201,0.114,0,0,0,0,0
821184,0.4294,3.5,149.472504,2.053438,22.08,876252,-99,-99,23.55,0.032,23.171,0.031,22.9,0.023,23.278,0.028,22.711,0.021,22.528,0.02,22.403,0.024,22.563,0.031,22.212,0.053,22.474,-99,-99,0.087,7,5,0,7,0
821185,0.2615,2.5,149.472488,1.982945,22.26,886057,24.3776044397387,24.1686044397387,24.141,0.044,23.493,0.036,22.915,0.024,23.5,0.032,22.741,0.021,22.466,0.019,22.281,0.022,22.532,0.032,21.915,0.044,22.432,0.121,0.089,0.088,0,0,0,0,0
821187,0.5039,2.5,149.472214,2.005336,22.21,883103,26.8016044397387,-99,26.363,0.183,24.863,0.072,23.95,0.04,24.661,0.059,23.104,0.025,22.346,0.018,21.967,0.018,21.61,0.016,20.873,0.018,22.378,0.972,-99,0.08,0,0,0,0,0
821190,0.9058,2.5,149.4711,2.099802,22.19,869525,-99,24.3926044397387,23.962,0.04,23.601,0.038,23.348,0.03,23.753,0.036,23.185,0.027,22.448,0.019,22.105,0.019,21.792,0.015,21.028,0.019,22.427,-99,0.1,0.083,0,0,0,0,0
821193,0.3295,3.5,149.470352,2.026411,21.79,879915,27.1386044397387,-99,25.183,0.08,24.107,0.049,23.042,0.025,23.789,0.037,22.586,0.02,22.028,0.015,21.639,0.015,21.468,0.015,20.443,0.013,22.027,1.089,-99,0.057,0,0,0,0,0
821194,0.0,4.5,149.470215,2.058268,21.17,875851,-99,-99,26.197,0.156,24.371,0.056,23.193,0.027,24.078,0.043,22.56,0.019,-99.9,-99.9,20.701,0.01,20.365,0.01,20.34,0.011,21.323,-99,-99,0.029,0,0,0,0,0
821196,0.1801,2.5,149.469986,2.067691,22.43,874197,24.4166044397387,24.0936044397387,24.05,0.042,23.293,0.033,22.897,0.024,23.308,0.029,22.81,0.022,22.569,0.02,22.496,0.026,22.89,0.039,22.069,0.046,22.566,0.114,0.113,0.079,0,0,0,0,0
821197,0.4387,3.5,149.469849,1.979711,22.22,886547,27.5396044397387,24.3346044397387,24.189,0.046,23.674,0.039,23.131,0.026,23.786,0.036,22.795,0.022,22.442,0.019,22.143,0.02,22.073,0.023,21.496,0.03,22.474,1.589,0.132,0.091,0,0,0,0,0
821198,0.5525,2.5,149.469406,2.108485,22.09,868117,-99,-99,27.672,0.496,24.967,0.078,23.938,0.042,24.769,0.064,22.993,0.024,22.155,0.016,21.762,0.016,21.521,0.013,20.713,0.015,22.223,-99,-99,0.059,0,0,0,0,0
821199,1.0167,2.5,149.469299,2.030297,22.32,879602,-99,24.8706044397387,24.261,0.047,23.967,0.045,23.678,0.035,24.102,0.043,23.468,0.031,22.76,0.022,22.213,0.021,22.009,0.021,20.912,0.018,22.779,-99,0.2,0.111,0,0,0,7,0
821200,0.0,4.5,149.469025,2.055687,18.89,875923,-99,-99,23.614,0.033,22.05,0.018,20.984,0.01,21.848,0.014,20.475,0.01,-99.9,-99.9,18.602,0.01,18.172,0.01,18.19,0.01,19.099,-99,-99,0.01,0,0,0,0,0
821201,0.5004,3.5,149.468842,2.016682,20.22,881395,25.3226044397387,23.5786044397387,23.517,0.032,22.758,0.025,22.018,0.015,22.745,0.021,21.324,0.011,20.673,0.01,20.233,0.01,19.844,0.01,18.989,0.01,20.66,0.205,0.069,0.017,0,0,0,0,0
821202,0.1174,3.5,149.468735,2.104001,19.77,868127,22.2096044397387,21.8916044397387,22.24,0.017,21.306,0.013,20.943,0.01,21.361,0.011,20.85,0.01,20.588,0.01,20.426,0.01,20.427,0.01,20.185,0.01,20.578,0.046,0.023,0.015,0,0,0,0,0
821204,0.0,3.5,149.468384,2.107808,20.29,868118,-99,-99,25.658,0.108,23.644,0.039,22.471,0.019,23.338,0.029,21.83,0.014,-99.9,-99.9,19.765,0.01,19.41,0.01,19.311,0.01,20.452,-99,-99,0.013,0,0,0,0,0
821207,0.1306,3.5,149.46727,1.978696,22.0,886671,24.5626044397387,24.1106044397387,23.816,0.037,22.932,0.028,22.568,0.02,22.979,0.024,22.525,0.019,22.267,0.017,22.185,0.021,22.3,0.027,22.054,0.049,22.266,0.124,0.114,0.078,0,0,0,0,0
821209,0.3244,4.5,149.467178,2.062508,20.8,874376,23.3296044397387,22.4446044397387,22.652,0.021,22.114,0.019,21.547,0.012,22.108,0.016,21.389,0.011,21.172,0.01,20.839,0.01,20.924,0.01,20.29,0.011,21.177,0.08,0.067,0.024,0,0,0,0,0
821211,0.3223,3.5,149.467056,2.065685,19.72,874379,25.1046044397387,24.3586044397387,23.62,0.034,22.406,0.021,21.303,0.011,22.268,0.017,20.742,0.01,20.257,0.01,19.809,0.01,19.425,0.01,18.74,0.01,20.175,0.21,0.171,0.011,0,0,0,0,0
821212,0.2838,4.5,149.467026,2.070316,21.05,873923,23.0956044397387,22.6366044397387,22.758,0.022,22.187,0.019,21.72,0.013,22.218,0.017,21.588,0.012,21.347,0.011,21.147,0.011,21.181,0.012,20.631,0.014,21.354,0.063,0.036,0.027,0,0,0,0,0
821214,0.9055,3.5,149.466095,1.972029,22.38,887148,-99,24.3676044397387,24.145,0.045,23.815,0.043,23.602,0.033,23.967,0.04,23.302,0.028,22.335,0.018,21.762,0.016,21.35,0.014,20.347,0.011,22.317,-99,0.158,0.08,0,0,0,0,0
821215,0.9052,3.5,149.465942,2.00668,20.6,882685,-99,-99,24.696,0.06,24.062,0.048,22.976,0.024,23.941,0.039,22.241,0.017,21.033,0.01,20.355,0.01,19.979,0.01,19.171,0.01,21.056,-99,-99,0.024,0,0,0,0,0
821218,0.9845,2.5,149.465408,1.994091,21.88,884341,-99,24.2946044397387,24.004,0.041,23.694,0.04,23.485,0.031,23.856,0.038,23.283,0.028,22.48,0.019,22.009,0.019,21.849,0.019,20.94,0.019,22.496,-99,0.107,0.085,0,0,0,0,0
821227,0.2841,4.5,149.463364,2.066967,21.06,874346,24.3306044397387,23.4946044397387,23.201,0.027,22.512,0.022,21.897,0.014,22.478,0.019,21.69,0.013,21.263,0.01,20.948,0.01,20.74,0.01,19.854,0.01,21.283,0.119,0.058,0.025,0,0,0,0,0
821228,0.1308,4.5,149.463242,2.011039,19.75,882210,23.2286044397387,22.8166044397387,22.192,0.017,21.207,0.012,20.669,0.01,21.194,0.01,20.483,0.01,20.222,0.01,19.886,0.01,19.725,0.01,19.373,0.01,20.112,0.07,0.047,0.011,0,0,0,0,0
821231,0.2837,4.5,149.462631,2.063201,21.18,874381,23.0466044397387,22.4996044397387,22.657,0.021,22.145,0.019,21.754,0.013,22.217,0.017,21.646,0.013,21.513,0.012,21.352,0.013,21.342,0.013,21.094,0.02,21.527,0.045,0.037,0.032,0,0,0,0,0
821238,0.126,2.5,149.460129,2.041429,21.23,877965,23.6036044397387,23.3066044397387,23.346,0.029,22.439,0.022,22.078,0.015,22.495,0.019,22.022,0.015,21.787,0.013,21.677,0.016,21.801,0.018,21.481,0.029,21.774,0.06,0.069,0.045,0,0,0,7,0
821239,0.0,4.5,149.460007,2.120525,20.35,866516,-99,-99,26.006,0.135,24.86,0.074,23.566,0.033,24.485,0.055,22.765,0.022,-99.9,-99.9,19.405,0.01,18.629,0.01,18.464,0.01,20.523,-99,-99,0.014,0,0,0,0,0
821240,0.2013,4.5,149.459946,2.030845,20.38,878866,22.9536044397387,22.1216044397387,22.272,0.017,21.595,0.015,21.284,0.011,21.671,0.013,21.227,0.01,21.001,0.01,20.937,0.01,20.998,0.011,20.624,0.014,20.985,0.094,0.037,0.022,0,0,0,0,0
821241,0.7141,4.5,149.459808,2.001885,21.86,883153,-99,23.4326044397387,23.691,0.035,23.194,0.031,23.03,0.025,23.31,0.028,22.645,0.02,22.123,0.016,21.899,0.017,21.942,0.021,21.062,0.021,22.093,-99,0.066,0.059,0,0,0,0,0
821244,0.0,4.5,149.458801,2.072839,21.34,873504,-99,-99,25.927,0.134,24.203,0.052,23.077,0.025,24.038,0.042,22.503,0.019,-99.9,-99.9,20.936,0.01,20.712,0.01,20.706,0.015,21.491,-99,-99,0.03,0,0,0,0,0
821247,0.0,3.5,149.458313,2.05811,20.04,875631,26.8926044397387,-99,24.536,0.055,22.804,0.026,21.695,0.013,22.619,0.02,21.221,0.01,-99.9,-99.9,19.708,0.01,19.453,0.01,19.512,0.01,20.203,0.787,-99,0.011,0,0,0,0,0
821631,0.6605,3.5,150.773148,2.29149,21.8,919611,-99,25.2646044397387,24.728,0.059,23.859,0.043,23.367,0.029,23.901,0.04,22.769,0.022,22.038,0.015,21.614,0.015,21.207,0.011,20.083,0.01,22.053,-99,0.271,0.052,0,0,0,0,0
821638,0.0,4.5,150.770844,2.282809,18.17,899338,-99,-99,23.24,0.028,21.334,0.013,20.19,0.01,21.116,0.01,19.671,0.01,-99.9,-99.9,17.753,0.01,17.553,0.01,17.378,0.01,18.379,-99,-99,0.01,0,0,0,0,0
821639,0.0,4.5,150.770798,2.172661,20.43,913502,-99,27.9416044397387,24.716,0.06,23.28,0.033,22.151,0.016,23.047,0.026,21.695,0.013,-99.9,-99.9,20.127,0.01,20.016,0.01,20.032,0.01,20.665,-99,3.348,0.017,0,0,0,0,0
821641,0.21,3.5,150.77063,2.219991,19.28,907856,26.6166044397387,27.5896044397387,22.8,0.022,21.595,0.015,20.427,0.01,21.37,0.011,20.157,0.01,19.747,0.01,19.253,0.01,18.985,0.01,18.403,0.01,19.608,0.674,2.31,0.01,0,0,0,0,0
821642,0.194,4.5,150.770401,2.260405,19.29,902305,22.0946044397387,21.5526044397387,21.47,0.012,20.683,0.01,20.173,0.01,20.697,0.01,20.087,0.01,19.859,0.01,19.474,0.01,19.337,0.01,18.757,0.01,19.686,0.033,0.023,0.01,0,0,0,0,0
821645,0.7944,2.5,150.77002,2.127269,22.39,898343,-99,23.7766044397387,23.715,0.035,23.412,0.035,23.398,0.03,23.606,0.034,23.222,0.027,22.679,0.021,22.403,0.025,22.649,0.031,22.35,0.061,22.681,-99,0.089,0.089,0,0,0,0,0
821648,0.5552,3.5,150.769791,2.268769,20.64,901307,24.5446044397387,22.8826044397387,23,0.024,22.413,0.021,22.03,0.015,22.523,0.02,21.553,0.012,21.038,0.01,20.713,0.01,20.588,0.01,19.71,0.01,21.047,0.111,0.044,0.022,0,0,0,0,0
821650,0.371,3.5,150.76944,2.20289,19.99,910115,24.0786044397387,22.9856044397387,23.018,0.025,22.274,0.02,21.44,0.011,22.263,0.017,20.975,0.01,20.487,0.01,20.121,0.01,19.964,0.01,19.263,0.01,20.49,0.116,0.05,0.014,0,0,0,4,0
821651,0.3903,3.5,150.769318,2.145963,20.82,917326,24.0876044397387,22.9306044397387,22.911,0.023,22.364,0.021,21.754,0.013,22.411,0.018,21.464,0.012,21.139,0.01,20.772,0.01,20.784,0.01,20.058,0.01,21.15,0.142,0.053,0.024,0,0,0,6,0
821653,0.4714,4.5,150.769196,2.142569,21.43,917696,-99,26.2876044397387,25.049,0.072,23.878,0.045,22.981,0.025,23.857,0.041,22.318,0.018,21.68,0.013,21.202,0.012,21.027,0.011,20.042,0.01,21.692,-99,0.699,0.037,0,0,0,7,0
821654,0.5614,3.5,150.768921,2.278017,21.65,899999,-99,24.7146044397387,24.413,0.05,23.71,0.04,23.17,0.027,23.751,0.036,22.571,0.02,21.983,0.015,21.62,0.016,21.511,0.014,20.471,0.012,21.996,-99,0.155,0.049,0,0,0,0,0
821660,0.6958,3.5,150.767105,2.265031,21.94,901868,-99,25.2996044397387,24.661,0.057,23.957,0.046,23.453,0.031,23.961,0.041,22.931,0.024,22.184,0.017,21.858,0.019,21.782,0.016,20.768,0.015,22.19,-99,0.242,0.059,0,0,0,0,0
821661,0.5604,4.5,150.76683,2.277603,19.98,900006,-99,-99,25.117,0.075,23.499,0.036,22.297,0.017,23.233,0.028,21.473,0.012,20.567,0.01,20.025,0.01,19.708,0.01,18.754,0.01,20.538,-99,-99,0.014,0,0,0,0,0
821662,0.1939,4.5,150.766602,2.242821,19.4,904774,21.8866044397387,21.3316044397387,21.375,0.011,20.609,0.01,20.187,0.01,20.648,0.01,20.12,0.01,19.976,0.01,19.648,0.01,19.58,0.01,19.072,0.01,19.808,0.041,0.019,0.01,0,0,0,0,0
821664,0.4327,4.5,150.765991,2.196481,21.0,911074,23.0906044397387,22.2206044397387,22.727,0.021,22.322,0.021,21.881,0.014,22.436,0.019,21.672,0.013,21.452,0.011,21.246,0.012,21.492,0.014,20.995,0.02,21.453,0.049,0.085,0.031,0,0,0,0,0
821665,0.796,2.5,150.765533,2.169391,22.39,914415,-99,23.7696044397387,23.999,0.041,23.61,0.038,23.52,0.032,23.778,0.037,23.331,0.029,22.67,0.021,22.37,0.025,22.574,0.028,21.932,0.042,22.676,-99,0.076,0.101,0,0,0,0,0
821667,0.3895,2.5,150.764954,2.148137,19.44,916796,23.4516044397387,22.3126044397387,22.846,0.023,22.077,0.018,21.301,0.011,22.079,0.016,20.817,0.01,20.293,0.01,19.908,0.01,19.704,0.01,18.94,0.01,20.284,0.077,0.033,0.012,0,0,0,0,0
821668,0.4084,4.5,150.764542,2.221893,19.31,907462,-99,28.3826044397387,23.815,0.037,22.264,0.02,21.213,0.01,22.192,0.017,20.538,0.01,20.109,0.01,19.554,0.01,19.331,0.01,18.607,0.01,19.942,-99,5.329,0.01,0,0,0,0,0
821671,0.0,3.5,150.763489,2.279302,20.96,899980,-99,26.6286044397387,24.979,0.069,23.568,0.038,22.524,0.019,23.421,0.03,22.06,0.015,-99.9,-99.9,20.607,0.01,20.518,0.01,20.349,0.011,21.122,-99,1.246,0.024,0,0,0,0,0
821673,0.0,4.4,150.762833,2.147472,17.11,916794,-99,25.5456044397387,19.92,0.01,18.486,0.01,18.066,0.01,18.479,0.01,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,17.258,0.01,17.254,0.01,17.326,-99,0.33,0.01,0,9,0,9,0
821676,0.0,4.5,150.76207,2.249307,18.24,903868,-99,21.1046044397387,19.398,0.01,18.724,0.01,18.553,0.01,18.813,0.01,18.638,0.01,-99.9,-99.9,-99.9,-99.9,18.721,0.01,19.043,0.01,18.447,-99,0.023,0.01,0,0,0,0,0
821677,0.1727,3.5,150.761581,2.237839,20.97,905640,22.5876044397387,22.3036044397387,23.198,0.027,22.453,0.022,22.117,0.016,22.587,0.02,22.128,0.016,21.927,0.015,21.829,0.017,22.121,0.02,21.644,0.033,21.9,0.049,0.038,0.051,0,0,0,2,0
821681,0.0,3.4,150.760437,2.136323,15.36,9999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821683,0.0,4.4,150.760193,2.16386,18.89,915006,-99,-99,23.263,0.028,21.742,0.016,20.778,0.01,21.627,0.013,20.31,0.01,-99.9,-99.9,18.546,0.01,18.337,0.01,18.241,0.01,19.114,-99,-99,0.01,0,0,0,7,0
821689,0.0,3.4,150.75885,2.204862,21.88,909920,26.2986044397387,22.5086044397387,22.243,0.017,21.751,0.016,21.778,0.013,21.929,0.015,21.963,0.015,22.05,0.015,22.148,0.021,22.87,0.033,22.661,0.083,22.065,0.446,0.027,0.053,0,0,0,7,0
821692,0.0,4.4,150.757797,2.22665,16.4,907165,-99,26.1386044397387,21.374,0.011,19.738,0.01,18.614,0.01,19.472,0.01,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,15.714,0.01,-99.9,-99.9,16.663,-99,0.674,0.01,0,0,6,6,0
821693,0.6046,4.5,150.757767,2.238583,21.39,905460,22.9876044397387,21.6736044397387,22.16,0.016,21.916,0.017,21.999,0.015,22.18,0.016,21.923,0.014,21.576,0.012,21.963,0.019,22.025,0.019,21.591,0.03,21.609,0.041,0.022,0.04,0,0,0,0,0
821694,0.9782,3.5,150.757111,2.154735,21.8,916167,-99,-99,26.584,0.197,25.707,0.123,24.75,0.065,25.918,0.149,23.593,0.033,22.316,0.018,21.281,0.013,20.704,0.01,19.478,0.01,22.335,-99,-99,0.069,0,0,0,0,0
821695,0.6045,1.5,150.756805,2.215015,22.36,908597,25.6906044397387,24.0536044397387,24.4,0.05,23.945,0.045,23.881,0.04,24.104,0.044,23.363,0.029,22.924,0.025,22.746,0.033,23.291,0.046,22.425,0.067,22.91,0.282,0.11,0.115,0,0,0,0,0
821696,0.3719,2.5,150.756577,2.20346,21.22,910092,24.0876044397387,23.1636044397387,23.404,0.03,22.87,0.027,22.257,0.017,22.907,0.023,21.998,0.015,21.693,0.013,21.392,0.013,21.374,0.013,20.856,0.017,21.718,0.082,0.051,0.04,0,0,0,0,0
821697,0.6628,2.5,150.755981,2.167851,22.2,914355,-99,-99,24.585,0.056,23.982,0.046,23.648,0.034,24.049,0.042,23.192,0.027,22.5,0.019,22.237,0.023,22.028,0.019,21.03,0.02,22.502,-99,-99,0.087,0,0,0,0,0
821699,0.4666,3.5,150.755768,2.233567,20.91,906216,-99,28.2146044397387,24.623,0.056,23.49,0.036,22.539,0.02,23.39,0.03,21.867,0.014,21.312,0.011,20.857,0.01,20.659,0.01,19.95,0.01,21.242,-99,3.718,0.029,0,0,0,0,0
821704,0.8334,3.5,150.754456,2.167013,21.8,915013,-99,-99,23.207,0.027,22.942,0.028,22.91,0.023,23.135,0.026,22.779,0.022,22.168,0.016,21.948,0.019,22.073,0.02,21.622,0.034,22.176,-99,-99,0.064,0,0,0,0,0
821705,0.467,3.5,150.75441,2.198829,19.86,910225,26.1666044397387,23.8976044397387,23.287,0.028,22.377,0.021,21.578,0.012,22.378,0.018,20.932,0.01,20.312,0.01,19.86,0.01,19.581,0.01,18.655,0.01,20.307,0.434,0.086,0.012,0,0,0,0,0
821706,0.4726,2.5,150.753998,2.214008,22.47,908832,24.6846044397387,23.7416044397387,23.961,0.039,23.524,0.037,23.179,0.027,23.696,0.035,22.916,0.023,22.628,0.021,22.456,0.027,22.645,0.028,22.16,0.05,22.639,0.159,0.066,0.088,0,0,0,0,0
821719,0.3713,3.5,150.750992,2.200001,19.66,910229,25.6086044397387,25.4716044397387,23.97,0.04,22.537,0.023,21.451,0.011,22.473,0.019,20.767,0.01,-99.9,-99.9,19.784,0.01,19.49,0.01,18.7,0.01,20.152,0.327,0.281,0.011,0,0,0,7,0
821720,0.8376,1.5,150.750961,2.225669,22.03,907329,-99,24.1716044397387,24.18,0.044,23.747,0.042,23.482,0.032,23.866,0.038,23.303,0.029,22.4,0.018,22.06,0.021,22.005,0.018,21.162,0.023,22.428,-99,0.124,0.081,0,0,0,6,0
821728,0.4264,3.5,150.747787,2.259056,22.44,902742,-99,26.7926044397387,25.003,0.069,24.297,0.055,23.505,0.032,24.302,0.053,23.138,0.028,22.608,0.021,22.245,0.023,22.243,0.021,21.336,0.025,22.586,-99,0.952,0.082,0,0,0,0,0
821730,0.1256,3.5,150.747208,2.155032,21.27,916186,24.0636044397387,24.0026044397387,23.677,0.034,22.704,0.025,22.259,0.017,22.804,0.022,22.2,0.017,21.873,0.014,21.644,0.016,21.694,0.015,21.321,0.025,21.83,0.081,0.088,0.043,0,0,0,0,0
821733,0.0,4.4,150.74617,2.141548,15.93,917701,25.4276044397387,20.9816044397387,17.669,0.01,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,16.442,0.01,16.633,0.01,16.193,0.359,0.029,0.01,7,7,7,7,0
821734,0.0,2.5,150.745682,2.224282,21.89,907428,27.1616044397387,27.1536044397387,23.544,0.032,22.676,0.025,22.303,0.017,22.721,0.021,22.141,0.016,21.899,0.014,21.754,0.017,22.096,0.019,22.035,0.046,21.905,0.914,1.559,0.051,0,0,0,0,0
821736,1.1658,9.5,150.744431,2.220911,22.28,9999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821741,1.069,2.5,150.743637,2.160794,21.71,915502,-99,-99,23.478,0.031,23.111,0.03,22.848,0.023,23.273,0.029,22.627,0.02,21.962,0.015,21.305,0.013,21.154,0.011,20.281,0.011,22.002,-99,-99,0.053,0,0,0,7,0
821757,0.8488,2.5,150.739288,2.264575,22.39,901990,-99,24.1856044397387,23.821,0.037,23.449,0.036,23.337,0.03,23.674,0.035,23.251,0.028,22.627,0.022,22.342,0.027,22.166,0.02,21.516,0.028,22.626,-99,0.103,0.086,0,0,0,0,0
821759,0.3611,1.5,150.739182,2.287983,22.03,919244,-99,-99,25.855,0.117,24.435,0.059,23.446,0.031,24.359,0.052,22.849,0.023,22.327,0.018,21.957,0.019,21.946,0.017,21.037,0.018,22.327,-99,-99,0.066,0,0,0,0,0
821761,0.0,2.5,150.737778,2.152262,21.18,916546,-99,-99,25.805,0.113,24.075,0.049,22.893,0.023,23.835,0.041,22.346,0.018,-99.9,-99.9,20.79,0.01,20.67,0.01,20.586,0.014,21.355,-99,-99,0.029,0,0,0,0,0
821766,0.3641,3.5,150.736343,2.291763,18.41,919455,25.6556044397387,27.4706044397387,23.197,0.027,21.697,0.015,20.527,0.01,21.57,0.012,19.89,0.01,19.331,0.01,18.816,0.01,18.515,0.01,17.622,0.01,19.213,0.436,3.221,0.01,0,0,0,0,0
821771,1.096,1.5,150.735245,2.256012,22.07,903143,-99,-99,26.982,0.262,25.622,0.128,24.913,0.079,25.734,0.128,23.795,0.038,22.635,0.021,21.582,0.015,20.96,0.01,19.624,0.01,22.653,-99,-99,0.091,0,0,0,0,0
